"name","recclass","mass","fall","year","reclat","reclong","GeoLocation"
"Reckling Peak 92400","CM2","7.8","Found","1992","-76.231400","158.062950","(-76.2314, 158.06295)"
"Reckling Peak 92401","CM2","7","Found","1992","-76.240680","158.154720","(-76.24068, 158.15472)"
"Reckling Peak 92402","CM2","8","Found","1992","-76.242050","158.162200","(-76.24205, 158.1622)"
"Reckling Peak 92403","Eucrite-br","4.0999999999999996","Found","1992","-76.246660","157.886000","(-76.24666, 157.886)"
"Reckling Peak 92404","LL6","1419.9","Found","1992","-76.220840","158.405410","(-76.22084, 158.40541)"
"Reckling Peak 92405","L5","1331.5","Found","1992","-76.230650","158.528070","(-76.23065, 158.52807)"
"Reckling Peak 92406","H6","592.70000000000005","Found","1992","-76.231240","158.101790","(-76.23124, 158.10179)"
"Reckling Peak 92407","L6","127.9","Found","1992","-76.260770","158.566700","(-76.26077, 158.5667)"
"Reckling Peak 92408","L6","72.2","Found","1992","-76.231470","158.530780","(-76.23147, 158.53078)"
"Reckling Peak 92409","L6","72.2","Found","1992","-76.220100","158.376060","(-76.2201, 158.37606)"
"Reckling Peak 92410","L4","53.8","Found","1992","-76.255890","158.577170","(-76.25589, 158.57717)"
"Reckling Peak 92411","H5","21.3","Found","1992","-76.231160","158.328570","(-76.23116, 158.32857)"
"Reckling Peak 92412","L6","18.600000000000001","Found","1992","-76.271650","158.174310","(-76.27165, 158.17431)"
"Reckling Peak 92413","LL3.7","1.7","Found","1992","-76.219770","158.379280","(-76.21977, 158.37928)"
"Reckling Peak 92414","L6","4.0999999999999996","Found","1992","-76.219760","158.379400","(-76.21976, 158.3794)"
"Reckling Peak 92415","H6","18.600000000000001","Found","1992","-76.238330","158.248910","(-76.23833, 158.24891)"
"Reckling Peak 92416","LL3.7","39.9","Found","1992","-76.242790","158.656330","(-76.24279, 158.65633)"
"Reckling Peak 92417","LL4","2.9","Found","1992","-76.220740","157.814960","(-76.22074, 157.81496)"
"Reckling Peak 92418","H5","9","Found","1992","-76.247500","157.907080","(-76.2475, 157.90708)"
"Reckling Peak 92419","L6","10.199999999999999","Found","1992","-76.247170","158.595280","(-76.24717, 158.59528)"
"Reckling Peak 92420","H5","6.6","Found","1992","-76.231840","158.377710","(-76.23184, 158.37771)"
"Reckling Peak 92421","L6","3.1","Found","1992","-76.221240","157.820090","(-76.22124, 157.82009)"
"Reckling Peak 92422","H5","12.9","Found","1992","-76.219930","158.377780","(-76.21993, 158.37778)"
"Reckling Peak 92423","L6","3.8","Found","1992","-76.220290","158.379670","(-76.22029, 158.37967)"
"Reckling Peak 92424","H5","6.5","Found","1992","-76.220670","158.376240","(-76.22067, 158.37624)"
"Reckling Peak 92425","L6","6.5","Found","1992","-76.220000","158.376760","(-76.22, 158.37676)"
"Reckling Peak 92426","LL6","65.8","Found","1992","-76.238970","158.225770","(-76.23897, 158.22577)"
"Reckling Peak 92427","L6","3.9","Found","1992","-76.220840","158.373950","(-76.22084, 158.37395)"
"Reckling Peak 92428","L6","6.4","Found","1992","-76.220550","158.376010","(-76.22055, 158.37601)"
"Reckling Peak 92429","L6","1.9","Found","1992","-76.221730","157.786700","(-76.22173, 157.7867)"
"Reckling Peak 92430","H5","12.7","Found","1992","-76.220080","158.376350","(-76.22008, 158.37635)"
"Reckling Peak 92431","L6","1.2","Found","1992","-76.219870","158.378380","(-76.21987, 158.37838)"
"Reckling Peak 92432","L6","1.2","Found","1992","-76.219870","158.378910","(-76.21987, 158.37891)"
"Reckling Peak 92433","L6","1.5","Found","1992","-76.219830","158.379000","(-76.21983, 158.379)"
"Reckling Peak 92434","H4","37.5","Found","1992","-76.232900","158.102330","(-76.2329, 158.10233)"
"Reckling Peak 92435","CH3","4.5999999999999996","Found","1992","-76.231290","158.102080","(-76.23129, 158.10208)"
"Reckling Peak 92436","L6","2","Found","1992","-76.241810","158.157580","(-76.24181, 158.15758)"
"Reckling Peak 92437","H6","2.9","Found","1992","-76.240410","158.090120","(-76.24041, 158.09012)"
"Reckling Peak 92438","L6","2.9","Found","1992","-76.220040","158.379010","(-76.22004, 158.37901)"
"Reckling Peak 92439","L6","0.5","Found","1992","-76.219870","158.378340","(-76.21987, 158.37834)"
"Reckling Peak 92440","H6","2.2000000000000002","Found","1992","-76.239860","158.147230","(-76.23986, 158.14723)"
"Reckling Peak 92441","L6","2.2000000000000002","Found","1992","-76.241710","158.157360","(-76.24171, 158.15736)"
"Reckling Peak 92442","L6","4.8","Found","1992","-76.224190","158.045720","(-76.22419, 158.04572)"
"Reckling Peak 92443","L6","1.4","Found","1992","-76.219990","158.378330","(-76.21999, 158.37833)"
"Reckling Peak 92444","L6","1.6","Found","1992","-76.219920","158.378340","(-76.21992, 158.37834)"
"Reckling Peak 92445","L6","1.6","Found","1992","-76.230980","158.101460","(-76.23098, 158.10146)"
"Reckling Peak 92446","L6","0.8","Found","1992","-76.240300","158.148820","(-76.2403, 158.14882)"
"Roosevelt County 076","L4","3.3","Found","1992","34.083330","-103.500000","(34.08333, -103.5)"
"Roosevelt County 077","L4","10.9","Found","1992","34.083330","-103.500000","(34.08333, -103.5)"
"Roosevelt County 078","L4","6.9","Found","1992","34.083330","-103.500000","(34.08333, -103.5)"
"Sleeper Camp 006","CK4","6.04","Found","1992","-30.166670","126.404330","(-30.16667, 126.40433)"
"Sleeper Camp 007","L4","60.39","Found","1992","-30.160000","126.386670","(-30.16, 126.38667)"
"Sleeper Camp 008","H5","16.37","Found","1992","-30.200000","126.500000","(-30.2, 126.5)"
"Sleeper Camp 009","L6","145.30000000000001","Found","1992","-30.162830","126.408330","(-30.16283, 126.40833)"
"Sleeper Camp 010","H4-6","9.6300000000000008","Found","1992","-30.150000","126.428330","(-30.15, 126.42833)"
"Sleeper Camp 011","L6","15.06","Found","1992","-30.163330","126.408500","(-30.16333, 126.4085)"
"Tanezrouft 037","H4","114","Found","1992","25.604720","0.403060","(25.60472, 0.40306)"
"Tanezrouft 038","L3.7","41","Found","1992","25.465000","0.083610","(25.465, 0.08361)"
"Tanezrouft 039","L3","148","Found","1992","25.466110","0.079440","(25.46611, 0.07944)"
"Tanezrouft 040","L3.9","46","Found","1992","25.465830","0.073610","(25.46583, 0.07361)"
"Tanezrouft 041","L3.8","123","Found","1992","25.468060","0.068610","(25.46806, 0.06861)"
"Tanezrouft 042","L3.7","800","Found","1992","25.468330","0.057220","(25.46833, 0.05722)"
"Tanezrouft 043","H4/5","284","Found","1992","25.458610","-0.138060","(25.45861, -0.13806)"
"Tanezrouft 044","H4","79","Found","1992","25.534440","0.094440","(25.53444, 0.09444)"
"Tanezrouft 045","H4","472","Found","1992","25.537220","0.137220","(25.53722, 0.13722)"
"Tanezrouft 046","H5","350","Found","1992","25.523890","0.318060","(25.52389, 0.31806)"
"Tanezrouft 047","H6","170","Found","1992","25.453060","0.401670","(25.45306, 0.40167)"
"Tanezrouft 048","H5","1342","Found","1992","25.397500","0.607500","(25.3975, 0.6075)"
"Tanezrouft 049","H6","56","Found","1992","25.292780","-0.211110","(25.29278, -0.21111)"
"Tanezrouft 050","H5","94","Found","1992","25.145560","0.047500","(25.14556, 0.0475)"
"Tanezrouft 051","L6","59","Found","1992","25.144720","0.040830","(25.14472, 0.04083)"
"Tanezrouft 052","H4","737","Found","1992","25.263060","-0.188890","(25.26306, -0.18889)"
"Tanezrouft 053","L3.8","84","Found","1992","25.220560","0.310280","(25.22056, 0.31028)"
"Tookabarnoo","H4","157","Found","1992","-27.866670","141.733330","(-27.86667, 141.73333)"
"Tres Castillos","Iron, ungrouped","150000","Found","1992","29.470000","-105.800000","(29.47, -105.8)"
"Uruaçu","Iron, IAB-MG","72500","Found","1992","-14.533330","-48.766670","(-14.53333, -48.76667)"
"Ust-Nyukzha","Iron, IAB complex","44000","Found","1992","56.383330","120.466670","(56.38333, 120.46667)"
"Viksdalen","Eucrite","470","Found","1992","61.033330","6.050000","(61.03333, 6.05)"
"Yamato 9202","Diogenite","3","Found","1992","-71.500000","35.666670","(-71.5, 35.66667)"
"Aguemour 010","H5","367","Found","1993","27.360560","4.944720","(27.36056, 4.94472)"
"Aguemour 011","H4","207","Found","1993","27.350280","4.202500","(27.35028, 4.2025)"
"Aguemour 012","H5","347","Found","1993","27.517500","4.191110","(27.5175, 4.19111)"
"Aguemour 013","L5","364","Found","1993","27.569720","4.525560","(27.56972, 4.52556)"
"Aguemour 014","L5","167","Found","1993","27.578060","4.322500","(27.57806, 4.3225)"
"Aguemour 015","L4","1106","Found","1993","27.509720","4.161110","(27.50972, 4.16111)"
"Aguemour 016","L5","177","Found","1993","27.591670","4.316940","(27.59167, 4.31694)"
"Ban Rong Du","Iron, ungrouped","16700","Fell","1993","16.666670","101.183330","(16.66667, 101.18333)"
"Bir Rebaa","H6","7200","Found","1993","31.666670","8.416670","(31.66667, 8.41667)"
"Colton","Iron, IIIAB","19670","Found","1993","46.570560","-117.098610","(46.57056, -117.09861)"
"El Faiyum","H5","73.5","Found","1993","29.283330","30.850000","(29.28333, 30.85)"
"El Tigre","L6","5000","Fell","1993","19.967220","-103.051670","(19.96722, -103.05167)"
"Gunnadorah 011","L","33","Found","1993","-30.968500","126.252000","(-30.9685, 126.252)"
"Hughes 027","H5","68","Found","1993","-30.556670","129.638670","(-30.55667, 129.63867)"
"Hughes 028","H6","62","Found","1993","-30.608830","129.625670","(-30.60883, 129.62567)"
"Hughes 029","H5","74","Found","1993","-30.408170","129.338330","(-30.40817, 129.33833)"
"Hughes 034","H5","150.6","Found","1993","-30.283330","129.533330","(-30.28333, 129.53333)"
"Hughes 035","L6","23","Found","1993","-30.333330","129.500000","(-30.33333, 129.5)"
"Hughes 036","H4","35.9","Found","1993","-30.350000","129.666670","(-30.35, 129.66667)"
"Hughes 038","LL6","10","Found","1993","-30.383330","129.683330","(-30.38333, 129.68333)"
"Hughes 039","LL5","8.5","Found","1993","-30.383330","129.700000","(-30.38333, 129.7)"
"Hughes 040","L5","159.1","Found","1993","-30.383330","129.516670","(-30.38333, 129.51667)"
"Hughes 041","LL6","14","Found","1993","-30.433330","129.600000","(-30.43333, 129.6)"
"Hughes 042","H4","39","Found","1993","-30.433330","129.550000","(-30.43333, 129.55)"
"Hughes 043","L6","47.4","Found","1993","-30.350000","129.650000","(-30.35, 129.65)"
"Hughes 044","L5/6","98.5","Found","1993","-30.316670","129.683330","(-30.31667, 129.68333)"
"Hughes 045","L4","25.6","Found","1993","-30.333330","129.683330","(-30.33333, 129.68333)"
"Hughes 046","H5","96.9","Found","1993","-30.550000","129.650000","(-30.55, 129.65)"
"Hughes 047","H5/6","1100","Found","1993","-30.316670","129.733330","(-30.31667, 129.73333)"
"Hughes 048","H5","46","Found","1993","-30.333330","129.766670","(-30.33333, 129.76667)"
"Hughes 049","L6","33.6","Found","1993","-30.383330","129.816670","(-30.38333, 129.81667)"
"Hughes 050","H5","47.4","Found","1993","-30.333330","129.800000","(-30.33333, 129.8)"
"Hughes 051","H3","12.8","Found","1993","-30.433330","129.766670","(-30.43333, 129.76667)"
"Hughes 052","L5","458.3","Found","1993","-30.466670","129.716670","(-30.46667, 129.71667)"
"Hughes 053","L5","68.900000000000006","Found","1993","-30.466670","129.783330","(-30.46667, 129.78333)"
"Hughes 054","L5","311.2","Found","1993","-30.466670","129.800000","(-30.46667, 129.8)"
"Hughes 055","L5","664.4","Found","1993","-30.466670","129.800000","(-30.46667, 129.8)"
"Hughes 056","L5","186.8","Found","1993","-30.483330","129.633330","(-30.48333, 129.63333)"
"Hughes 057","L5","74.3","Found","1993","-30.466670","129.683330","(-30.46667, 129.68333)"
"Hughes 058","H6","37.200000000000003","Found","1993","-30.433330","129.500000","(-30.43333, 129.5)"
"Lac Dodon","Iron, IAB complex","800","Found","1993","45.950000","-73.916670","(45.95, -73.91667)"
"Muckera 019","L4","37.700000000000003","Found","1993","-30.416670","129.850000","(-30.41667, 129.85)"
"Nurina 006","L6","45.5","Found","1993","-30.460000","126.383330","(-30.46, 126.38333)"
"Nurina 007","H3","15.9","Found","1993","-30.468670","126.391330","(-30.46867, 126.39133)"
"Nurina 008","H4","73.900000000000006","Found","1993","-30.490830","126.390670","(-30.49083, 126.39067)"
"Nurina 009","L4","87","Found","1993","-30.896170","126.448170","(-30.89617, 126.44817)"
"Reid 018","L5","121","Found","1993","-30.083330","128.916670","(-30.08333, 128.91667)"
"Reid 019","L6","56","Found","1993","-30.517330","128.476170","(-30.51733, 128.47617)"
"Reid 020","L6","32","Found","1993","-30.516670","128.458330","(-30.51667, 128.45833)"
"Reid 021","L6","20","Found","1993","-30.067830","128.984830","(-30.06783, 128.98483)"
"Reid 022","H4","188","Found","1993","-30.302830","128.526170","(-30.30283, 128.52617)"
"Reid 023","H5","59","Found","1993","-30.300830","128.525500","(-30.30083, 128.5255)"
"Reid 024","H5","96","Found","1993","-30.318330","128.383330","(-30.31833, 128.38333)"
"Roosevelt County 079","H4","30.2","Found","1993","34.100000","-103.583330","(34.1, -103.58333)"
"Roosevelt County 090","H4","6.4","Found","1993","34.283330","-103.516670","(34.28333, -103.51667)"
"Senboku","H6","866","Fell","1993","39.438330","140.511670","(39.43833, 140.51167)"
"Sleeper Camp 013","LL5-7","87.4","Found","1993","-30.124170","126.451500","(-30.12417, 126.4515)"
"Sleeper Camp 018","H6","14.24","Found","1993","-30.102330","126.351500","(-30.10233, 126.3515)"
"Sleeper Camp 019","CK4/5","11.5","Found","1993","-30.105170","126.350000","(-30.10517, 126.35)"
"Sleeper Camp 020","LL3.9/4","18.600000000000001","Found","1993","-30.113500","126.251170","(-30.1135, 126.25117)"
"Sleeper Camp 021","LL5","25.6","Found","1993","-30.118330","126.247670","(-30.11833, 126.24767)"
"Sleeper Camp 022","L5","63.5","Found","1993","-30.106500","126.262670","(-30.1065, 126.26267)"
"Sleeper Camp 023","H4","72.3","Found","1993","-30.108670","126.260330","(-30.10867, 126.26033)"
"Sleeper Camp 024","L5","30.3","Found","1993","-30.105500","126.255500","(-30.1055, 126.2555)"
"Songyuan","L6","36900","Fell","1993","45.250000","125.000000","(45.25, 125.0)"
"Yarle Lakes 003","L6","14","Found","1993","-30.280000","131.358330","(-30.28, 131.35833)"
"Barrilla","H5","11100","Found","1994","30.783330","-103.466670","(30.78333, -103.46667)"
"Baszkówka","L5","15500","Fell","1994","52.033330","20.935830","(52.03333, 20.93583)"
"Baygorria","Iron, IAB complex","80000","Found","1994","-33.000000","-56.000000","(-33.0, -56.0)"
"Broken Hill","L6","34000","Found","1994","-31.833330","141.766670","(-31.83333, 141.76667)"
"Coleman","L6","469","Fell","1994","43.761110","-84.507780","(43.76111, -84.50778)"
"Corn","H5","5176","Found","1994","35.405000","-98.748890","(35.405, -98.74889)"
"Devri-Khera","L6","1140","Fell","1994","24.225000","76.525000","(24.225, 76.525)"
"Dumont","Iron, IVB","27420","Found","1994","33.816670","-100.516670","(33.81667, -100.51667)"
"Great Sand Sea 004","LL6","580","Found","1994","25.593060","25.527780","(25.59306, 25.52778)"
"Great Sand Sea 022","H6","0.9","Found","1994","25.916670","25.666670","(25.91667, 25.66667)"
"Gunnadorah 003","L6","2.81","Found","1994","-30.499670","126.221830","(-30.49967, 126.22183)"
"Gunnadorah 004","H5","47.35","Found","1994","-30.467170","126.343670","(-30.46717, 126.34367)"
"Gunnadorah 005","L6","40.369999999999997","Found","1994","-30.474830","126.358830","(-30.47483, 126.35883)"
"Gunnadorah 006","L6","16.010000000000002","Found","1994","-30.474830","126.358830","(-30.47483, 126.35883)"
"Gunnadorah 007","L6","3.26","Found","1994","-30.480330","126.347000","(-30.48033, 126.347)"
"Gunnadorah 008","H6","6.13","Found","1994","-30.480830","126.346330","(-30.48083, 126.34633)"
"Gunnadorah 009","H6","0.4","Found","1994","-30.480830","126.346330","(-30.48083, 126.34633)"
"Gunnadorah 010","H5","1.3","Found","1994","-30.466670","126.333330","(-30.46667, 126.33333)"
"Hammadah al Hamra 042","L6","300","Found","1994","29.270500","11.670170","(29.2705, 11.67017)"
"Hammadah al Hamra 043","CO3","67","Found","1994","29.073670","11.876500","(29.07367, 11.8765)"
"Hammadah al Hamra 044","H4","989","Found","1994","29.250670","11.251670","(29.25067, 11.25167)"
"Hammadah al Hamra 045","H5","537","Found","1994","29.361670","11.245830","(29.36167, 11.24583)"
"Hammadah al Hamra 046","L/LL6","643","Found","1994","28.616670","12.945330","(28.61667, 12.94533)"
"Hammadah al Hamra 047","H4/5","29","Found","1994","28.682330","13.070830","(28.68233, 13.07083)"
"Hammadah al Hamra 048","H4/5","1002","Found","1994","28.490330","13.305500","(28.49033, 13.3055)"
"Hammadah al Hamra 049","H4","395","Found","1994","28.533000","13.145170","(28.533, 13.14517)"
"Hammadah al Hamra 050","L5-6","177","Found","1994","28.798830","12.959330","(28.79883, 12.95933)"
"Hammadah al Hamra 051","H6","12000","Found","1994","28.843500","12.996830","(28.8435, 12.99683)"
"Hammadah al Hamra 052","LL5-6","2765","Found","1994","28.913670","13.086500","(28.91367, 13.0865)"
"Hammadah al Hamra 053","L5-6","680","Found","1994","28.868500","13.303000","(28.8685, 13.303)"
"Hammadah al Hamra 054","H6","590","Found","1994","28.988000","13.061330","(28.988, 13.06133)"
"Hammadah al Hamra 055","H6","511","Found","1994","28.989830","13.059830","(28.98983, 13.05983)"
"Hammadah al Hamra 056","LL6","1080","Found","1994","28.673000","13.164670","(28.673, 13.16467)"
"Hammadah al Hamra 057","LL6","505","Found","1994","28.940000","13.066500","(28.94, 13.0665)"
"Hammadah al Hamra 058","L4-5","706","Found","1994","28.940830","13.066500","(28.94083, 13.0665)"
"Hammadah al Hamra 059","Eucrite-mmict","143","Found","1994","28.945500","13.069500","(28.9455, 13.0695)"
"Hammadah al Hamra 060","LL6","648","Found","1994","28.951330","13.075000","(28.95133, 13.075)"
"Hammadah al Hamra 061","H5","550","Found","1994","28.973000","13.100670","(28.973, 13.10067)"
"Hammadah al Hamra 062","LL4-5","163","Found","1994","28.764670","12.343670","(28.76467, 12.34367)"
"Hammadah al Hamra 063","H6","476","Found","1994","28.775830","12.336830","(28.77583, 12.33683)"
"Hammadah al Hamra 064","Ureilite","136","Found","1994","28.777670","12.335500","(28.77767, 12.3355)"
"Hammadah al Hamra 065","L6","93","Found","1994","28.634170","12.725670","(28.63417, 12.72567)"
"Hammadah al Hamra 066","L6","112","Found","1994","28.633670","12.724000","(28.63367, 12.724)"
"Hammadah al Hamra 067","L6","292","Found","1994","28.639670","12.714330","(28.63967, 12.71433)"
"Hammadah al Hamra 068","H5/6","120","Found","1994","28.754670","12.586830","(28.75467, 12.58683)"
"Hammadah al Hamra 069","L6","612","Found","1994","29.031830","12.381000","(29.03183, 12.381)"
"Hammadah al Hamra 070","H6","628","Found","1994","29.161330","12.450000","(29.16133, 12.45)"
"Hammadah al Hamra 071","L6","1828","Found","1994","29.212500","12.521830","(29.2125, 12.52183)"
"Hammadah al Hamra 072","H5","250","Found","1994","28.767170","12.898830","(28.76717, 12.89883)"
"Hammadah al Hamra 073","C4-ung","569","Found","1994","28.787670","12.870170","(28.78767, 12.87017)"
"Hammadah al Hamra 074","L/LL6","70","Found","1994","28.856170","12.598670","(28.85617, 12.59867)"
"Hammadah al Hamra 075","H5","879","Found","1994","28.904670","12.555670","(28.90467, 12.55567)"
"Hammadah al Hamra 076","H5","424","Found","1994","28.969000","12.357000","(28.969, 12.357)"
"Hammadah al Hamra 077","H5","920","Found","1994","28.975500","12.339670","(28.9755, 12.33967)"
"Hammadah al Hamra 078","H5","1167","Found","1994","29.189000","12.265830","(29.189, 12.26583)"
"Hammadah al Hamra 079","H5","383","Found","1994","29.187830","12.254830","(29.18783, 12.25483)"
"Hughes 037","H5","28.5","Found","1994","-30.416670","129.650000","(-30.41667, 129.65)"
"Kress (d)","H5","57","Found","1994","34.383330","-101.716670","(34.38333, -101.71667)"
"Las Colonas","Howardite","148","Found","1994","22.583330","-101.983330","(22.58333, -101.98333)"
"Lohawat","Howardite","40000","Fell","1994","26.965560","72.626670","(26.96556, 72.62667)"
"Lonewolf Nunataks 94100","EL6","1947.1","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94101","CM2","2804.6","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94102","CM2","941.6","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94103","L6","9000","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94104","H6","10172","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94105","L6","5086.1000000000004","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94106","L6","1554","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94107","L6","546.9","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94108","L6","229.4","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Lonewolf Nunataks 94109","L6","141.9","Found","1994","-81.333330","152.833330","(-81.33333, 152.83333)"
"Majdul 001","L6","680","Found","1994","25.595670","15.422500","(25.59567, 15.4225)"
"Mercedes","H5","3301","Found","1994","-34.666670","-59.333330","(-34.66667, -59.33333)"
"Mont Dieu","Iron, ungrouped","360000","Found","1994","49.550000","4.866670","(49.55, 4.86667)"
"New Halfa","L4","12000","Fell","1994","15.366670","35.683330","(15.36667, 35.68333)"
"Pampa Providencia","Iron, IIIAB","12400","Found","1994","-24.450000","-69.571670","(-24.45, -69.57167)"
"Pigick","H5","690","Found","1994","-35.906670","141.855000","(-35.90667, 141.855)"
"Rainbow","CO3.2","1553","Found","1994","-35.906670","141.855000","(-35.90667, 141.855)"
"Roosevelt County 091","H4","3.15","Found","1994","34.083330","-103.500000","(34.08333, -103.5)"
"Roosevelt County 092","L5","34.29","Found","1994","34.083330","-103.500000","(34.08333, -103.5)"
"Roosevelt County 093","L5","2.78","Found","1994","34.083330","-103.500000","(34.08333, -103.5)"
"Roosevelt County 094","L5","3.55","Found","1994","34.083330","-103.500000","(34.08333, -103.5)"
"Rumanová","H5","4300","Found","1994","48.348000","17.866000","(48.348, 17.866)"
"Sarir Qattusah 001","L/LL3","796","Found","1994","26.445500","15.592500","(26.4455, 15.5925)"
"Sarir Tibesti 001","H5","6697","Found","1994","24.297000","18.414330","(24.297, 18.41433)"
"Siwa","L5-6","36","Found","1994","28.500000","25.500000","(28.5, 25.5)"
"Sleeper Camp 015","H5","3.5","Found","1994","-30.027500","126.270170","(-30.0275, 126.27017)"
"Sleeper Camp 016","L6","173.8","Found","1994","-30.031830","126.272830","(-30.03183, 126.27283)"
"Sleeper Camp 017","H5","173.8","Found","1994","-30.012830","126.257830","(-30.01283, 126.25783)"
"Snyder Hill","L5","1160","Found","1994","32.158330","-111.113330","(32.15833, -111.11333)"
"St-Robert","H5","25400","Fell","1994","45.968610","-72.978060","(45.96861, -72.97806)"
"Tarahumara","Iron, IIE","2500","Found","1994","28.500000","-106.250000","(28.5, -106.25)"
"Turriff","L5","218","Found","1994","-35.483330","142.600000","(-35.48333, 142.6)"
"Yamato 9401","H4","42.97","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9402","H4","13.89","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9403","H6","263.13","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9404","H4","6.75","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9405","H/L4","4.83","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9406","H6","2.5499999999999998","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9407","H4","9.16","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9408","H4","6.99","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9409","H4","2.89","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9410","OC","1.53","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9411","OC","1.84","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9412","OC","1.83","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9413","OC","0.84","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9414","OC","2.94","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9415","OC","0.75","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 9416","OC","2.9","Found","1994","-71.546940","35.401940","(-71.54694, 35.40194)"
"Ackerly","L5","3046","Found","1995","32.590330","-101.772170","(32.59033, -101.77217)"
"Coyote Dry Lake 001","H5","338","Found","1995","35.050170","-116.766830","(35.05017, -116.76683)"
"Dar al Gani 001","LL6","213","Found","1995","27.117670","16.074500","(27.11767, 16.0745)"
"Dar al Gani 002","H6","5105","Found","1995","27.125500","16.058170","(27.1255, 16.05817)"
"Dar al Gani 003","H6","2020","Found","1995","27.126330","16.030670","(27.12633, 16.03067)"
"Dar al Gani 004","H6","237","Found","1995","27.155000","15.958330","(27.155, 15.95833)"
"Dar al Gani 005","CO3","1932","Found","1995","27.156500","15.952500","(27.1565, 15.9525)"
"Dar al Gani 006","CO3","3130","Found","1995","27.169830","15.925500","(27.16983, 15.9255)"
"Dong Ujimqin Qi","Mesosiderite","128800","Fell","1995","45.500000","119.033330","(45.5, 119.03333)"
"Falsey Draw","L6","4180","Found","1995","33.843330","-103.936670","(33.84333, -103.93667)"
"Galkiv","H4","5000","Fell","1995","51.683330","30.783330","(51.68333, 30.78333)"
"Garabato","H5","160000","Found","1995","-28.866670","-60.200000","(-28.86667, -60.2)"
"Gold Basin","L4","61000","Found","1995","35.875000","-114.233330","(35.875, -114.23333)"
"Graves Nunataks 95200","L5","25066.1","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95201","H5","2990.5","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95202","H5","2006.4","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95203","L5","1205.9000000000001","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95204","H5","1173.7","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95205","Ureilite","1459.8","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95206","L6","933.2","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95207","H5","914.2","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95208","H3.7","778.3","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95209","Lodranite","948.8","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95210","H5","550.4","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95211","H6","518.79999999999995","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95212","H5","444.1","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95213","H5","372.8","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95214","H5","204.5","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95215","L4","320.60000000000002","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 95216","L5","129.1","Found","1995","-86.716670","-141.500000","(-86.71667, -141.5)"
